,gene,freq
1371,HIRA,3
1372,HIVEP1,3
1373,HLCS,3
1374,HMBOX1,3
1375,HMGA1,3
1376,HMGA2,3
1377,HNMT,3
1378,HNRNPUL2,3
1379,HOXA3,3
1380,HOXC8,3
1381,HPSE2,3
1382,HSPA4L,3
1383,HSPA8,3
1384,HSPE1-MOB4,3
1385,HTR4,3
1386,HYDIN,3
1387,ICE2,3
1388,ICOS,3
1389,IDE,3
1390,IDH1,3
1391,IFNAR2,3
1392,IGF1,3
1393,IL17RD,3
1394,IL1RAP,3
1395,IL36RN,3
1396,IMPDH1,3
1397,INHBB,3
1398,INO80,3
1399,INSYN2,3
1400,IPO11,3
1401,IPO9,3
1402,IQGAP2,3
1403,IRS2,3
1404,ISOC1,3
1405,ITGA4,3
1406,ITPKB,3
1407,IVNS1ABP,3
1408,JADE1,3
1409,JAG1,3
1410,JAKMIP3,3
1411,JDP2,3
1412,JMY,3
1413,KATNAL1,3
1414,KATNBL1,3
1415,KBTBD2,3
1416,KCMF1,3
1417,KCNA1,3
1418,KCNAB1,3
1419,KCNC4,3
1420,KCNJ2,3
1421,KCNK3,3
1422,KCNN3,3
1423,KCTD20,3
1424,KCTD5,3
1425,KCTD7,3
1426,KDM3A,3
1427,KDM6A,3
1428,KDM7A,3
1429,KDSR,3
1430,KHDRBS2,3
1431,KHNYN,3
1432,KIAA0556,3
1433,KIAA1211,3
1434,KIAA1211L,3
1435,KIAA1958,3
1436,KIF16B,3
1437,KIF21B,3
1438,KIF3B,3
1439,KIF5A,3
1440,KLF10,3
1441,KLF13,3
1442,KLF2,3
1443,KLF3,3
1444,KLF4,3
1445,KLF5,3
1446,KLF8,3
1447,KLHL11,3
1448,KLHL2,3
1449,KLHL20,3
1450,KMT2C,3
1451,KPNA6,3
1452,KRTAP4-4,3
1453,LARGE1,3
1454,LARP1,3
1455,LCP1,3
1456,LDLR,3
1457,LGALSL,3
1458,LHFPL2,3
1459,LHFPL4,3
1460,LIFR,3
1461,LIMS1,3
1462,LIN28A,3
1463,LIN54,3
1464,LITAF,3
1465,LMBR1L,3
1466,LONRF1,3
1467,LONRF3,3
1468,LRCH2,3
1469,LRP12,3
1470,LRP1B,3
1471,LRRC17,3
1472,LRRC8D,3
1473,LRRK1,3
1474,LRRK2,3
1475,LY75,3
1476,LYNX1,3
1477,LYPLA2,3
1478,LYST,3
1479,LZIC,3
1480,M6PR,3
1481,MAB21L1,3
1482,MAFG,3
1483,MAGI2,3
1484,MAGI3,3
1485,MAMLD1,3
1486,MAN1A2,3
1487,MAP2K1,3
1488,MAP2K3,3
1489,MAP3K12,3
1490,MAP4K4,3
1491,MAP6,3
1492,MAP7,3
1493,MAPK10,3
1494,MAPK9,3
1495,MARCH8,3
1496,MARK3,3
1497,MAT2A,3
1498,MAVS,3
1499,MBD2,3
1500,MBD4,3
1501,MCF2L,3
1502,MDFIC,3
1503,MDN1,3
1504,MECOM,3
1505,MED14OS,3
1506,MEGF11,3
1507,MEIS2,3
1508,METTL8,3
1509,MFAP5,3
1510,MFF,3
1511,MFN2,3
1512,MGAT4A,3
1513,MGST1,3
1514,MIGA2,3
1515,MINAR1,3
1516,MKX,3
1517,MLLT10,3
1518,MLYCD,3
1519,MMP16,3
1520,MMP19,3
1521,MMS19,3
1522,MOB3B,3
1523,MOB4,3
1524,MORC3,3
1525,MOSMO,3
1526,MOV10,3
1527,MPHOSPH9,3
1528,MRAS,3
1529,MRPL19,3
1530,MTHFR,3
1531,MTMR10,3
1532,MTMR9,3
1533,MTX3,3
1534,MXRA5,3
1535,MYADM,3
1536,MYBL2,3
1537,MYCN,3
1538,MYH11,3
1539,MYLIP,3
1540,MYO5B,3
1541,MYRIP,3
1542,MYT1L,3
1543,NAA50,3
1544,NAALADL2,3
1545,NANOS1,3
1546,NAP1L2,3
1547,NAP1L3,3
1548,NAPB,3
1549,NAPEPLD,3
1550,NAPG,3
1551,NAV2,3
1552,NBEA,3
1553,NCAM1,3
1554,NDEL1,3
1555,NDST1,3
1556,NEDD4,3
1557,NEDD9,3
1558,NEFM,3
1559,NEURL1B,3
1560,NF2,3
1561,NFE2L2,3
1562,NFYA,3
1563,NFYB,3
1564,NHS,3
1565,NHSL1,3
1566,NKD1,3
1567,NKTR,3
1568,NLGN4X,3
1569,NLRX1,3
1570,NOTCH1,3
1571,NOTCH2,3
1572,NPNT,3
1573,NPTN,3
1574,NR3C2,3
1575,NRIP1,3
1576,NSD2,3
1577,NSL1,3
1578,NSMCE3,3
1579,NSMF,3
1580,NTNG1,3
1581,NUAK2,3
1582,NUP160,3
1583,NYNRIN,3
1584,ODF2L,3
1585,OGT,3
1586,OPRM1,3
1587,OSBPL8,3
1588,OTUB2,3
1589,OTUD6B,3
1590,OTUD7B,3
1591,OTX2,3
1592,PACRG,3
1593,PAFAH1B2,3
1594,PAIP1,3
1595,PALLD,3
1596,PAM,3
1597,PANK1,3
1598,PANK2,3
1599,PAPOLA,3
1600,PAPOLB,3
1601,PAWR,3
1602,PAX9,3
1603,PCDH10,3
1604,PCDH20,3
1605,PCDH8,3
1606,PCDH9,3
1607,PCMT1,3
1608,PCSK5,3
1609,PDCD10,3
1610,PDGFRA,3
1611,PDIA6,3
1612,PDK4,3
1613,PDLIM5,3
1614,PDPK1,3
1615,PDPR,3
1616,PDSS1,3
1617,PDXDC1,3
1618,PDZD8,3
1619,PELI1,3
1620,PER2,3
1621,PEX12,3
1622,PEX13,3
1623,PEX5,3
1624,PFKFB4,3
1625,PGAP1,3
1626,PGM3,3
1627,PHF12,3
1628,PHF14,3
1629,PHF21A,3
1630,PHKA1,3
1631,PIAS1,3
1632,PIAS2,3
1633,PID1,3
1634,PIEZO1,3
1635,PIK3C2A,3
1636,PIK3IP1,3
1637,PIK3R3,3
1638,PIM1,3
1639,PIP4K2C,3
1640,PIP4P1,3
1641,PITPNA,3
1642,PITPNB,3
1643,PKDCC,3
1644,PLCL2,3
1645,PLD1,3
1646,PLEKHA5,3
1647,PLEKHF2,3
1648,PLEKHH1,3
1649,PLEKHM3,3
1650,PLGLB1,3
1651,PLGLB2,3
1652,PLPP1,3
1653,PLPPR5,3
1654,PLS1,3
1655,PLSCR4,3
1656,PNKD,3
1657,PNRC1,3
1658,POGZ,3
1659,POLR3E,3
1660,POM121,3
1661,POM121C,3
1662,POU3F2,3
1663,POU4F1,3
1664,POU4F2,3
1665,PPP1R15B,3
1666,PPP1R1C,3
1667,PPP1R9A,3
1668,PPP2R1B,3
1669,PPP3CB,3
1670,PPP3R1,3
1671,PRDM13,3
1672,PRKACB,3
1673,PRKCE,3
1674,PRKD3,3
1675,PRLR,3
1676,PRPF4B,3
1677,PRR15L,3
1678,PRR5L,3
1679,PRRG4,3
1680,PTCD3,3
1681,PTGER3,3
1682,PTGES3,3
1683,PTGFR,3
1684,PTPN13,3
1685,PTPN3,3
1686,PTPRM,3
1687,PTPRO,3
1688,PYM1,3
1689,QSER1,3
1690,R3HDM1,3
1691,RAB10,3
1692,RAB11FIP1,3
1693,RAB11FIP2,3
1694,RAB12,3
1695,RAB15,3
1696,RAB18,3
1697,RAB21,3
1698,RAB27B,3
1699,RAB2A,3
1700,RAB3B,3
1701,RAB3C,3
1702,RAB3IP,3
1703,RAB8B,3
1704,RABGAP1L,3
1705,RAD50,3
1706,RAD51B,3
1707,RAF1,3
1708,RALGPS2,3
1709,RAN,3
1710,RANBP3,3
1711,RAPGEF2,3
1712,RASA2,3
1713,RASD1,3
1714,RASGEF1A,3
1715,RASL12,3
1716,RB1CC1,3
1717,RBBP6,3
1718,RBCK1,3
1719,RBM41,3
1720,RBM47,3
1721,RBSN,3
1722,REL,3
1723,RELCH,3
1724,RET,3
1725,REV3L,3
1726,RGMA,3
1727,RHD,3
1728,RHEBL1,3
1729,RHOB,3
1730,RHPN2,3
1731,RIF1,3
1732,RIMS1,3
1733,RIMS3,3
1734,RIT1,3
1735,RNF138,3
1736,RNF169,3
1737,RNMT,3
1738,RO60,3
1739,ROCK2,3
1740,RPRD1A,3
1741,RPS6KA2,3
1742,RRAGD,3
1743,RREB1,3
1744,RSBN1,3
1745,RSF1,3
1746,RSPO3,3
1747,RTL10,3
1748,RUBCNL,3
1749,RUNX1,3
1750,RYR3,3
1751,S100PBP,3
1752,S1PR1,3
1753,S1PR3,3
1754,SACS,3
1755,SALL3,3
1756,SAMD10,3
1757,SAR1A,3
1758,SARM1,3
1759,SATB1,3
1760,SBF2,3
1761,SCAF11,3
1762,SCLT1,3
1763,SCML2,3
1764,SCN4B,3
1765,SCOC,3
1766,SEC23A,3
1767,SEC61A1,3
1768,SELENOI,3
1769,SELENOS,3
1770,SEMA3D,3
1771,SEMA5B,3
1772,SEMA6B,3
1773,SENP5,3
1774,SEPSECS,3
1775,SEPT7,3
1776,SERBP1,3
1777,SERPINE1,3
1778,SGCZ,3
1779,SGIP1,3
1780,SH3BP2,3
1781,SH3D19,3
1782,SH3GLB1,3
1783,SH3KBP1,3
1784,SH3RF1,3
1785,SHANK2,3
1786,SHISAL1,3
1787,SHOC2,3
1788,SIAH3,3
1789,SIDT1,3
1790,SIK3,3
1791,SIKE1,3
1792,SIPA1L2,3
1793,SIRPA,3
1794,SLAIN1,3
1795,SLC10A4,3
1796,SLC12A6,3
1797,SLC13A1,3
1798,SLC16A7,3
1799,SLC20A2,3
1800,SLC25A21,3
1801,SLC26A7,3
1802,SLC2A14,3
1803,SLC2A3,3
1804,SLC30A4,3
1805,SLC30A7,3
1806,SLC35A3,3
1807,SLC35B2,3
1808,SLC35B4,3
1809,SLC35F1,3
1810,SLC35G1,3
1811,SLC39A9,3
1812,SLC44A1,3
1813,SLC4A10,3
1814,SLC6A1,3
1815,SLC6A11,3
1816,SLC6A6,3
1817,SLC7A2,3
1818,SLC9A2,3
1819,SLF2,3
1820,SLIT2,3
1821,SLITRK6,3
1822,SMAD1,3
1823,SMAD4,3
1824,SMAD5,3
1825,SMARCD2,3
1826,SMCR8,3
1827,SMDT1,3
1828,SMURF2,3
1829,SMYD5,3
1830,SNAI2,3
1831,SNAP91,3
1832,SNN,3
1833,SNRPB2,3
1834,SNX29,3
1835,SNX33,3
1836,SNX8,3
1837,SOBP,3
1838,SOCS1,3
1839,SOCS3,3
1840,SORBS2,3
1841,SORCS3,3
1842,SORL1,3
1843,SOS1,3
1844,SOX12,3
1845,SPATA2,3
1846,SPEG,3
1847,SPRY4,3
1848,SPRYD3,3
1849,SPRYD4,3
1850,SPSB4,3
1851,SPTBN2,3
1852,SPTSSB,3
1853,SREK1,3
1854,SRGAP3,3
1855,SRRM4,3
1856,SRSF11,3
1857,SSBP2,3
1858,SSH1,3
1859,SSH2,3
1860,SSR1,3
1861,STAC,3
1862,STARD13,3
1863,STARD8,3
1864,STK17B,3
1865,STK32B,3
1866,STK33,3
1867,STK38L,3
1868,STRN,3
1869,STX1A,3
1870,SULF1,3
1871,SUN2,3
1872,SUSD6,3
1873,SV2B,3
1874,SVIP,3
1875,SWAP70,3
1876,SYN1,3
1877,SYNCRIP,3
1878,SYNDIG1,3
1879,SYNRG,3
1880,SYT1,3
1881,SYT10,3
1882,SYT6,3
1883,TACC1,3
1884,TACC2,3
1885,TANC1,3
1886,TANC2,3
1887,TBC1D12,3
1888,TBC1D19,3
1889,TBC1D8,3
1890,TBC1D9,3
1891,TBCK,3
1892,TBX18,3
1893,TENT4A,3
1894,TENT4B,3
1895,TESK2,3
1896,TET1,3
1897,TFDP1,3
1898,TFDP2,3
1899,TFEC,3
1900,TFPI2,3
1901,TGFB2,3
1902,TGFBR1,3
1903,TGFBR2,3
1904,TGIF1,3
1905,TGOLN2,3
1906,THRB,3
1907,THSD4,3
1908,THSD7A,3
1909,THUMPD1,3
1910,TIA1,3
1911,TIAL1,3
1912,TK2,3
1913,TLDC2,3
1914,TLK1,3
1915,TLL2,3
1916,TLR1,3
1917,TMEM143,3
1918,TMEM183A,3
1919,TMEM189-UBE2V1,3
1920,TMEM229A,3
1921,TMEM38B,3
1922,TMEM47,3
1923,TMEM50B,3
1924,TMEM56,3
1925,TMEM59,3
1926,TMEM68,3
1927,TMOD3,3
1928,TNRC18,3
1929,TPD52L3,3
1930,TPM3,3
1931,TRABD2B,3
1932,TRDN,3
1933,TREM1,3
1934,TRERF1,3
1935,TRIM13,3
1936,TRIM2,3
1937,TRIM23,3
1938,TRIM66,3
1939,TRIO,3
1940,TRIP11,3
1941,TRIP12,3
1942,TSC22D2,3
1943,TSHZ1,3
1944,TSHZ2,3
1945,TSPAN11,3
1946,TSPAN2,3
1947,TSPAN5,3
1948,TSTD2,3
1949,TTC1,3
1950,TTC38,3
1951,TTC9,3
1952,TTLL7,3
1953,TUBGCP2,3
1954,TUT7,3
1955,TXLNG,3
1956,TXN2,3
1957,TXNRD2,3
1958,UBA3,3
1959,UBAP1,3
1960,UBAP2L,3
1961,UBE2D2,3
1962,UBE2G2,3
1963,UBE2W,3
1964,UBE3B,3
1965,UBTD2,3
1966,UCP3,3
1967,UGT2A3,3
1968,UHRF2,3
1969,ULK2,3
1970,UROS,3
1971,USP13,3
1972,USP15,3
1973,USP28,3
1974,USP32,3
1975,USP45,3
1976,USP47,3
1977,USP6,3
1978,VANGL1,3
1979,VAPB,3
1980,VASH2,3
1981,VCPKMT,3
1982,VEGFA,3
1983,VGLL3,3
1984,VGLL4,3
1985,VPS54,3
1986,VSX1,3
1987,WBP1L,3
1988,WDR44,3
1989,WDR82,3
1990,WDTC1,3
1991,WIPI2,3
1992,WNK1,3
1993,WNT2B,3
1994,WRNIP1,3
1995,WSB1,3
1996,WTAP,3
1997,WWTR1,3
1998,XIRP2,3
1999,YAF2,3
2000,YAP1,3
2001,YPEL2,3
2002,YPEL5,3
2003,YWHAG,3
2004,ZBTB2,3
2005,ZBTB21,3
2006,ZBTB43,3
2007,ZBTB5,3
2008,ZC3H11A,3
2009,ZC3H6,3
2010,ZCCHC14,3
2011,ZCCHC24,3
2012,ZFAND3,3
2013,ZFAND5,3
2014,ZFP3,3
2015,ZFYVE9,3
2016,ZIC5,3
2017,ZMYND11,3
2018,ZMYND8,3
2019,ZNF177,3
2020,ZNF224,3
2021,ZNF230,3
2022,ZNF280B,3
2023,ZNF287,3
2024,ZNF362,3
2025,ZNF507,3
2026,ZNF512B,3
2027,ZNF516,3
2028,ZNF559-ZNF177,3
2029,ZNF608,3
2030,ZNF652,3
2031,ZNF678,3
2032,ZNF697,3
2033,ZNF736,3
2034,ZNF746,3
2035,ZNF804A,3
2036,ZNF81,3
2037,ZNRF1,3
2038,ZPLD1,3
2039,A1CF,2
2040,A4GNT,2
2041,AATK,2
2042,ABCB7,2
2043,ABCE1,2
2044,ABCF3,2
2045,ABHD17C,2
2046,ABHD2,2
2047,ABR,2
2048,ACACB,2
2049,ACAD9,2
2050,ACBD3,2
2051,ACBD5,2
2052,ACSS2,2
2053,ACTBL2,2
2054,ACTN1,2
2055,ACTR3,2
2056,ACTR3C,2
2057,ADAM28,2
2058,ADAMTS17,2
2059,ADCY1,2
2060,ADCY3,2
2061,ADCY5,2
2062,ADCY9,2
2063,ADCYAP1R1,2
2064,ADD3,2
2065,ADGRA3,2
2066,ADGRD1,2
2067,ADGRE2,2
2068,ADGRL1,2
2069,ADNP2,2
2070,ADORA2A,2
2071,ADRA1D,2
2072,ADRA2A,2
2073,AFAP1,2
2074,AFAP1L2,2
2075,AFDN,2
2076,AGL,2
2077,AGO2,2
2078,AGPAT3,2
2079,AGPAT5,2
2080,AHCYL1,2
2081,AHCYL2,2
2082,AHNAK2,2
2083,AICDA,2
2084,AIDA,2
2085,AIFM1,2
2086,AJUBA,2
2087,AK9,2
2088,AKAP1,2
2089,AKAP6,2
2090,ALDH1A3,2
2091,ALDH1L2,2
2092,ALDH6A1,2
2093,ALG10,2
2094,ALG10B,2
2095,ALG2,2
2096,ALKBH8,2
2097,ALOX12,2
2098,AMD1,2
2099,ANGEL2,2
2100,ANK2,2
2101,ANKHD1,2
2102,ANKRA2,2
2103,ANKRD10,2
2104,ANKRD13D,2
2105,ANKRD33B,2
2106,ANKRD34A,2
2107,ANKRD42,2
2108,ANKRD44,2
2109,ANKRD46,2
2110,ANKRD50,2
2111,ANKRD52,2
2112,ANKUB1,2
2113,ANO4,2
2114,ANO8,2
2115,ANTXR2,2
2116,ANXA11,2
2117,ANXA2R,2
2118,AP1S2,2
2119,AP2B1,2
2120,AP3S1,2
2121,AP5B1,2
2122,AP5Z1,2
2123,APBA1,2
2124,APBB2,2
2125,APH1B,2
2126,APLN,2
2127,APOPT1,2
2128,AQP11,2
2129,AQP4,2
2130,AREL1,2
2131,ARF1,2
2132,ARFGAP2,2
2133,ARFGEF3,2
2134,ARHGAP1,2
2135,ARHGAP17,2
2136,ARHGAP20,2
2137,ARHGAP26,2
2138,ARHGAP6,2
2139,ARHGDIA,2
2140,ARHGEF10,2
2141,ARHGEF26,2
2142,ARHGEF3,2
2143,ARHGEF4,2
2144,ARHGEF6,2
2145,ARL1,2
2146,ARL3,2
2147,ARL4A,2
2148,ARMC1,2
2149,ARMCX2,2
2150,ARNT,2
2151,ARNTL,2
2152,ASAP1,2
2153,ASAP2,2
2154,ASB1,2
2155,ASB3,2
2156,ASB4,2
2157,ASNSD1,2
2158,ASPN,2
2159,ASTN1,2
2160,ASXL2,2
2161,ASXL3,2
2162,ATF6,2
2163,ATG4B,2
2164,ATG4D,2
2165,ATG9A,2
2166,ATL2,2
2167,ATL3,2
2168,ATP11A,2
2169,ATP12A,2
2170,ATP2B1,2
2171,ATP2B4,2
2172,ATP2C1,2
2173,ATP4B,2
2174,ATP5MC3,2
2175,ATP6AP2,2
2176,ATP6V0E1,2
2177,ATP8B2,2
2178,ATXN2,2
2179,ATXN3,2
2180,ATXN7L2,2
2181,ATXN7L3,2
2182,AURKA,2
2183,B3GALNT2,2
2184,B3GNT2,2
2185,BACE2,2
2186,BAG5,2
2187,BAZ2B,2
2188,BBS7,2
2189,BCAP29,2
2190,BCL10,2
2191,BCL2L2,2
2192,BCLAF3,2
2193,BCO1,2
2194,BCOR,2
2195,BEAN1,2
2196,BECN1,2
2197,BICC1,2
2198,BMX,2
2199,BOLA3,2
2200,BORCS6,2
2201,BPIFA1,2
2202,BRD1,2
2203,BRD9,2
2204,BRK1,2
2205,BTBD1,2
2206,BTBD10,2
2207,BTBD3,2
2208,BTF3,2
2209,BTF3L4,2
2210,BTN1A1,2
2211,BUB1B-PAK6,2
2212,BZW1,2
2213,C10orf25,2
2214,C10orf67,2
2215,C11orf53,2
2216,C11orf68,2
2217,C12orf76,2
2218,C14orf180,2
2219,C14orf28,2
2220,C16orf70,2
2221,C18orf25,2
2222,C1GALT1,2
2223,C1orf52,2
2224,C1QL3,2
2225,C20orf194,2
2226,C2CD4C,2
2227,C2CD5,2
2228,C2orf15,2
2229,C2orf69,2
2230,C2orf72,2
2231,C3orf14,2
2232,C3orf35,2
2233,C4orf19,2
2234,C5,2
2235,C5orf64,2
2236,C6orf62,2
2237,C7orf43,2
2238,C8orf58,2
2239,C8orf86,2
2240,C9orf40,2
2241,CAAP1,2
2242,CACNA1A,2
2243,CACNA1D,2
2244,CACNA2D4,2
2245,CACNB1,2
2246,CACNG2,2
2247,CADM3,2
2248,CADPS,2
2249,CALM1,2
2250,CAMK2A,2
2251,CAMK2G,2
2252,CAMK2N1,2
2253,CAMK2N2,2
2254,CANX,2
2255,CAPN5,2
2256,CAPN6,2
2257,CAPRIN2,2
2258,CAPZA2,2
2259,CARF,2
2260,CARM1,2
2261,CARS,2
2262,CASC1,2
2263,CASP3,2
2264,CASP7,2
2265,CASP8,2
2266,CASR,2
2267,CAV2,2
2268,CBFA2T2,2
2269,CBLL2,2
2270,CBWD1,2
2271,CBWD2,2
2272,CBWD3,2
2273,CBX1,2
2274,CCAR2,2
2275,CCDC141,2
2276,CCDC149,2
2277,CCDC18,2
2278,CCDC191,2
2279,CCDC28A,2
2280,CCDC32,2
2281,CCDC43,2
2282,CCDC57,2
2283,CCDC68,2
2284,CCDC71L,2
2285,CCDC83,2
2286,CCDC85A,2
2287,CCDC85C,2
2288,CCDC88C,2
2289,CCN3,2
2290,CCNA2,2
2291,CCNE1,2
2292,CCNG2,2
2293,CCNK,2
2294,CCNY,2
2295,CCT6A,2
2296,CD28,2
2297,CD3E,2
2298,CD40,2
2299,CD69,2
2300,CD84,2
2301,CDADC1,2
2302,CDC25A,2
2303,CDC27,2
2304,CDC42BPB,2
2305,CDC42EP2,2
2306,CDC5L,2
2307,CDC7,2
2308,CDCA8,2
2309,CDH20,2
2310,CDH6,2
2311,CDK14,2
2312,CDK15,2
2313,CDK16,2
2314,CDK5R1,2
2315,CDRT1,2
2316,CDS1,2
2317,CEACAM6,2
2318,CEBPG,2
2319,CEBPZOS,2
2320,CECR2,2
2321,CELF2,2
2322,CELF4,2
2323,CENPN,2
2324,CENPQ,2
2325,CEPT1,2
2326,CERS6,2
2327,CFAP45,2
2328,CGN,2
2329,CHAC1,2
2330,CHD5,2
2331,CHD7,2
2332,CHIC2,2
2333,CHKA,2
2334,CHMP2B,2
2335,CHMP3,2
2336,CHP1,2
2337,CHPT1,2
2338,CHST2,2
2339,CHUK,2
2340,CIC,2
2341,CLCN6,2
2342,CLDN11,2
2343,CLDN12,2
2344,CLDN16,2
2345,CLDN2,2
2346,CLEC7A,2
2347,CLHC1,2
2348,CLIC4,2
2349,CLIP4,2
2350,CLSPN,2
2351,CLU,2
2352,CLUH,2
2353,CMC4,2
2354,CMIP,2
2355,CNEP1R1,2
2356,CNGA3,2
2357,CNIH2,2
2358,CNIH3,2
2359,CNN1,2
2360,CNNM2,2
2361,CNNM3,2
2362,CNOT2,2
2363,CNOT7,2
2364,CNOT9,2
2365,CNST,2
2366,CNTN5,2
2367,CNTNAP3B,2
2368,COA1,2
2369,COBLL1,2
2370,COL10A1,2
2371,COL13A1,2
2372,COL1A2,2
2373,COL21A1,2
2374,COL24A1,2
2375,COL27A1,2
2376,COL4A1,2
2377,COL4A3,2
2378,COL5A2,2
2379,COL9A3,2
2380,COMMD2,2
2381,COMT,2
2382,COPS7A,2
2383,COQ10B,2
2384,COX8C,2
2385,CPNE1,2
2386,CPS1,2
2387,CR2,2
2388,CREB1,2
2389,CREB3L2,2
2390,CRIM1,2
2391,CRK,2
2392,CRY1,2
2393,CSAD,2
2394,CSGALNACT1,2
2395,CSRNP1,2
2396,CST3,2
2397,CTCF,2
2398,CTHRC1,2
2399,CTNNA3,2
2400,CTNNB1,2
2401,CTPS1,2
2402,CTTNBP2,2
2403,CTTNBP2NL,2
2404,CUEDC1,2
2405,CUL4B,2
2406,CUL5,2
2407,CUX2,2
2408,CWC15,2
2409,CX3CL1,2
2410,CXCL12,2
2411,CXCR3,2
2412,CXCR5,2
2413,CXorf40B,2
2414,CXXC4,2
2415,CXXC5,2
2416,CYB561A3,2
2417,CYP20A1,2
2418,CYP24A1,2
2419,CYP26B1,2
2420,CYP2S1,2
2421,CYP2U1,2
2422,CYP3A5,2
2423,CYSLTR1,2
2424,CYTH3,2
2425,DAAM2,2
2426,DAB2IP,2
2427,DAGLA,2
2428,DBN1,2
2429,DCLK3,2
2430,DCLRE1B,2
2431,DCTN4,2
2432,DDAH1,2
2433,DDX4,2
2434,DDX5,2
2435,DDX52,2
2436,DDX59,2
2437,DENND2C,2
2438,DENND4C,2
2439,DEPDC5,2
2440,DEPTOR,2
2441,DGKE,2
2442,DGKG,2
2443,DHRS7,2
2444,DHX33,2
2445,DIP2A,2
2446,DIPK2B,2
2447,DIRAS1,2
2448,DISC1,2
2449,DKK1,2
2450,DKK3,2
2451,DLC1,2
2452,DMD,2
2453,DMPK,2
2454,DNAJB14,2
2455,DNAJB9,2
2456,DNAJC13,2
2457,DNAJC15,2
2458,DNAJC25-GNG10,2
2459,DNAJC3,2
2460,DNAJC5,2
2461,DNM1L,2
2462,DNM3,2
2463,DNMT3B,2
2464,DOC2A,2
2465,DOCK10,2
2466,DOCK5,2
2467,DOCK7,2
2468,DOT1L,2
2469,DPF3,2
2470,DPH5,2
2471,DPY19L3,2
2472,DPYSL3,2
2473,DR1,2
2474,DRAM1,2
2475,DRP2,2
2476,DSC1,2
2477,DSCAML1,2
2478,DSG1,2
2479,DSTN,2
2480,DTWD2,2
2481,DTX4,2
2482,DUSP1,2
2483,DUSP18,2
2484,DUSP5,2
2485,DUT,2
2486,DVL3,2
2487,DYNLL2,2
2488,DZIP1,2
2489,EDAR,2
2490,EEF1A1,2
2491,EFCAB5,2
2492,EFHC1,2
2493,EGFLAM,2
2494,EGLN1,2
2495,EGLN3,2
2496,EIF1AX,2
2497,EIF2B2,2
2498,EIF3A,2
2499,EIF4A2,2
2500,EIF4E,2
2501,EIF4EBP1,2
2502,EIF4G2,2
2503,ELAC1,2
2504,ELAC2,2
2505,ELFN2,2
2506,ELMOD1,2
2507,ELOVL2,2
2508,ELOVL7,2
2509,ELP1,2
2510,EMC4,2
2511,EMP1,2
2512,EMX2,2
2513,ENOX2,2
2514,ENPP2,2
2515,ENPP5,2
2516,ENTPD4,2
2517,EOGT,2
2518,EOMES,2
2519,EPB41,2
2520,EPB41L1,2
2521,EPDR1,2
2522,EPHA1,2
2523,EPHA3,2
2524,EPHA4,2
2525,EPHA5,2
2526,EPHA8,2
2527,EPHB3,2
2528,EPHB4,2
2529,EPHX4,2
2530,EPN2,2
2531,EPS15,2
2532,ERBB3,2
2533,ERBB4,2
2534,EREG,2
2535,ERG,2
2536,ERI2,2
2537,ERICH3,2
2538,ERLIN1,2
2539,ERO1B,2
2540,ERP44,2
2541,ESCO1,2
2542,ESR1,2
2543,ESRRA,2
2544,ESRRG,2
2545,ESYT2,2
2546,ETFBKMT,2
2547,ETFRF1,2
2548,ETV1,2
2549,ETV5,2
2550,EXOC2,2
2551,EXOC6,2
2552,EXT1,2
2553,EXTL2,2
2554,EYS,2
2555,EZH2,2
2556,F11R,2
2557,FABP2,2
2558,FAM102A,2
2559,FAM107B,2
2560,FAM114A1,2
2561,FAM117B,2
2562,FAM122A,2
2563,FAM124A,2
2564,FAM129C,2
2565,FAM13B,2
2566,FAM160A1,2
2567,FAM168B,2
2568,FAM169A,2
2569,FAM174B,2
2570,FAM189A1,2
2571,FAM189B,2
2572,FAM199X,2
2573,FAM19A1,2
2574,FAM19A2,2
2575,FAM219B,2
2576,FAM234A,2
2577,FAM241A,2
2578,FAM24A,2
2579,FAM3C,2
2580,FAM78B,2
2581,FAM84A,2
2582,FAM89A,2
2583,FAM98A,2
2584,FAP,2
2585,FAR1,2
2586,FASTK,2
2587,FBN1,2
2588,FBN2,2
2589,FBXL18,2
2590,FBXL3,2
2591,FBXO10,2
2592,FBXO11,2
2593,FBXO21,2
2594,FBXO22,2
2595,FBXO34,2
2596,FBXO42,2
2597,FBXO45,2
2598,FBXO8,2
2599,FBXO9,2
2600,FBXW2,2
2601,FCHSD2,2
2602,FCRL2,2
2603,FDFT1,2
2604,FGA,2
2605,FGF14,2
2606,FGF18,2
2607,FGFR3,2
2608,FGFR4,2
2609,FHL3,2
2610,FIBIN,2
2611,FLRT2,2
2612,FLT1,2
2613,FLT3,2
2614,FLVCR1,2
2615,FMO2,2
2616,FNDC5,2
2617,FNTA,2
2618,FOS,2
2619,FOXA1,2
2620,FOXF2,2
2621,FOXJ2,2
2622,FOXK1,2
2623,FOXL2,2
2624,FOXN2,2
2625,FOXN3,2
2626,FOXP2,2
2627,FOXR2,2
2628,FREM1,2
2629,FRG2,2
2630,FRG2C,2
2631,FSBP,2
2632,FSD1,2
2633,FSTL4,2
2634,FUCA1,2
2635,FYCO1,2
2636,G6PC2,2
2637,GABBR2,2
2638,GABPB1,2
2639,GABRB1,2
2640,GABRG1,2
2641,GABRR1,2
2642,GAD2,2
2643,GALNT15,2
